tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
415443327,5104.01,PC,4.890376,2459501.630362,3.9844446
203287192,5105.01,PC,4.4455436,2460277.666516,4.152
59351345,5106.01,PC,2.4361097,2460257.699928,1.095
97735297,5107.01,FP,1.8354365,2459547.910111,1.633
350348197,5108.01,CP,6.7535728,2460285.356746,2.173
411930845,5109.01,PC,3.2104815,2459547.384113,1.693
440777904,511.01,KP,3.3552444,2458491.695717,3.7362246
239977528,5110.01,CP,30.1584857,2460227.480457,3.852
203289099,5111.01,KP,3.3557219,2460280.32405,1.599
337385330,5112.01,PC,15.532806,2460261.292276,3.564
2685481,5113.01,PC,4.136488,2460662.395647,2.551
26693519,5114.01,PC,6.1539077,2460280.731884,2.115
366499151,5115.01,PC,13.8240078,2459554.641004,3.512
149496868,5116.01,PC,3.4355113,2459578.653916,2.11
234825296,536.01,KP,9.2432303,2458473.382195,2.4045872
366602797,5361.01,FP,1.3574339,2459523.395332,2.315
308522539,5362.01,PC,13.7279713,2459505.662464,3.039
426448042,5363.01,PC,6.7504762,2459521.5485,3.105
366754985,5364.01,PC,1.4466879,2459524.130515,0.952
21132157,5365.01,PC,4.0069668,2459886.032439,5.848
45034406,5366.01,PC,1.5328484,2459521.306343,2.227
81178747,5367.01,PC,1.6649585,2460234.223007,1.5790965
56457123,5368.01,PC,3.612762,2459519.98093,2.8
113804153,5369.01,PC,4.2460352,2460211.074094,4.4619131
234112540,537.01,KP,4.0379012,2459205.316448,2.9331124
400381085,5370.01,PC,3.7539574,2459522.197579,2.544
17457400,5371.01,PC,1.27615,2459522.846281,0.992
371470493,5372.01,PC,11.6270831,2460211.199707,2.383
9155187,5373.01,KP,4.1878375,2459582.167296,2.9905904
20096620,5374.01,KP,2.9164004,2459580.063121,3.28681
71268730,5375.01,PC,1.7215575,2459580.736149,1.7411525
224293782,5603.01,PC,0.5736183,2459635.463547,0.793
237015185,5604.01,PC,11.1801504,2459840.574967,4.364
252469648,5605.01,PC,5.9133875,2459629.650414,2.019
171599496,5606.01,PC,1.236949,2459635.464877,0.358
233070717,5607.01,PC,3.2750907,2459825.973413,3.09
229713401,5608.01,PC,6.4424263,2459846.423245,2.604
17122808,5609.01,PC,4.019251,2459630.970134,1.354
377064495,561.01,CP,10.778833,2460273.231624,3.416
377064495,561.02,CP,0.4465713,2460285.469459,1.077
377064495,561.03,CP,25.7122157,2458521.899814,5.9710228
252481136,5610.01,PC,7.9454767,2459628.937156,1.493
232624234,5611.01,PC,11.3630224,2459868.59365,3.031
232624234,5611.02,PC,26.7159918,2458960.498001,4.7591848
18021087,5612.01,PC,7.1314563,2459634.277413,2.809
165413340,5613.01,PC,12.782983,2459615.444572,2.762
148960849,5614.01,PC,4.172202,2459628.761503,2.263
235711993,5615.01,PC,11.7672708,2459919.252913,3.098
332705008,4850.01,PC,7.6778159,2459269.733623,3.492
60377863,4851.01,PC,21.6091483,2459278.824612,6.112
74712191,4852.01,PC,7.2307407,2459304.797295,4.646
74530173,4853.01,PC,7.2333744,2459303.196658,1.118
70780410,4854.01,PC,3.9230475,2459991.881756,2.559
44514807,4855.01,PC,7.5872202,2459290.955895,1.826
428685938,4856.01,FP,14.4896397,2460022.855249,1.898
35972578,4857.01,PC,1.8881146,2459304.811948,2.761
262499797,4858.01,FP,1.7509117,2459963.283806,1.4130673
152467154,4859.01,PC,7.1878971,2459291.242923,3.321
260708537,486.01,CP,1.7447002,2460745.136879,1.066
335590096,4860.01,CP,1.5229985,2459304.245613,1.196
71341774,4861.01,PC,3.4321678,2459299.868636,5.115
143032776,4863.01,FP,12.4856615,2459289.281849,2.538
48274889,4864.01,PC,5.2410982,2459990.592951,1.188
35758536,4866.01,PC,4.1059615,2459302.162367,3.688
74484423,4867.01,PC,2.835273,2459992.374372,4.249
26469462,5117.01,PC,11.6986928,2459534.137427,3.37
438412198,5118.01,PC,1.5749553,2460257.667531,2.216
75427473,5119.01,FP,1.4713984,2460258.206104,3.028
119292328,512.01,CP,7.1887332,2458471.218204,2.9505752
58723861,5120.01,PC,24.9163182,2460267.926815,6.745
366568760,5121.01,KP,8.4071591,2460269.511157,5.002
116668723,5122.01,PC,3.3885867,2460256.936361,1.377
332022997,5123.01,KP,3.2810299,2459501.145179,1.9734854
332022997,5123.02,KP,8.4388997,2459572.871765,2.5274041
306902029,5124.01,FP,1.0754572,2459549.901817,1.832
247906954,5125.01,PC,5.909621,2460280.082357,2.784
27064468,5126.01,CP,5.4589863,2460282.114507,3.39
27064468,5126.02,CP,17.9051919,2460258.338552,4.555
438170612,5127.01,PC,17.5328625,2460239.027496,3.11
406495245,5128.01,PC,7.6014943,2460274.61075,3.018
101520163,5129.01,PC,7.4121119,2460247.000236,1.78
431999925,513.01,FP,1.445433,2458492.93007,3.684343
467153319,5377.01,PC,4.4626933,2459605.750481,3.643
321069529,5378.01,PC,5.2841676,2459598.389742,3.41
237751146,538.01,FP,1.669769,2459203.397714,2.0105348
441587756,5380.01,PC,3.7723119,2460339.036648,2.893
241174783,5381.01,FP,4.0802864,2459603.311382,1.4789165
356472238,5382.01,PC,14.5416243,2459961.944111,4.356
166053959,5383.01,PC,2.8114961,2459635.64596,3.35
165297570,5384.01,KP,2.9895092,2459610.390465,3.3503883
85266608,5385.01,PC,5.1665549,2459608.235785,5.9764524
202425357,5386.01,PC,3.6215615,2459610.417802,1.867
166086403,5387.01,PC,2.8037514,2459660.851073,2.771
407591297,5388.01,CP,2.594675,2459630.895748,0.313
39143128,5389.01,PC,10.4014008,2459609.44541,2.3998128
238004786,539.01,PC,0.3096062,2459988.518323,1.0298929
8853478,5390.01,PC,15.0619708,2459617.289687,3.2914107
154220877,5616.01,CP,2.002703,2460341.539242,1.5778338
9376973,5617.01,PC,3.154201,2459635.766515,2.857
56999883,5618.01,PC,3.5254325,2459630.759188,3.31
224299081,5619.01,PC,37.9984529,2459626.901517,5.928
413248763,562.01,CP,3.9306027,2460011.629018,1.196
165414210,5620.01,PC,3.2856588,2459630.841495,2.384
219467837,5621.01,FP,39.9753375,2459594.438445,6.088
288162228,5622.01,PC,3.0594206,2459632.965356,4.191
420174131,5623.01,PC,3.6636707,2459827.806024,1.167
53498154,5624.01,PC,13.7317565,2460355.525687,3.831
53498154,5624.02,PC,3.3903593,2460361.102632,2.168
53498154,5624.03,PC,7.8854383,2460344.837553,3.083
53498154,5624.04,PC,21.4904723,2460364.819364,3.802
137020480,5625.01,PC,3.4645195,2459661.055081,4.649
376645976,5626.01,PC,716.2159783,2460376.255958,2.267
335813590,5627.01,PC,7.5575607,2459641.138875,2.0233141
135100529,5628.01,PC,4.3415097,2459640.620156,1.7793909
298437387,5629.01,PC,2.2853731,2459689.357738,1.022
362370757,4868.01,PC,3.5164369,2460014.699711,3.119
71221700,4869.01,PC,3.0978928,2460016.892261,1.17
31852980,487.01,PC,24.3321088,2460180.156297,5.27
31852980,487.02,PC,7.4144849,2460195.585106,3.493
446135868,4870.01,PC,1.8119168,2459990.185813,2.618
168158622,4871.01,PC,1.7687528,2459988.602324,1.471
310822679,4872.01,PC,1.7125104,2459302.453868,3.465
463754499,4874.01,PC,2.2866856,2459331.968016,2.881
133512515,4875.01,PC,9.7929019,2459330.737173,3.362
458300989,4876.01,PC,4.1379542,2459328.149645,4.739
447054140,4877.01,PC,5.2220526,2459330.373409,4.243
144155193,4878.01,PC,4.728422,2459330.771658,1.398
45465399,4879.01,PC,5.3763108,2459325.008186,2.339
452866790,488.01,CP,1.1979996,2458492.205829,0.9682003
245099574,4880.01,PC,3.4717583,2459329.598741,3.494
359735804,4881.01,PC,4.4158835,2460015.729632,4.663
458331312,4882.01,PC,4.4360402,2459329.594358,2.438
446463666,4883.01,PC,4.4967355,2459328.308088,4.218
80681136,4884.01,PC,1.5300843,2460015.656298,3.1055945
75589027,5130.01,PC,2.1667786,2460255.333156,4.416
350043412,5131.01,PC,9.4813433,2459527.018825,1.019
312221462,5133.01,FP,30.4408598,2459507.390544,4.586
95010343,5134.01,FP,6.880459,2460272.398924,2.037
172110606,5135.01,FP,2.0197299,2460310.708798,2.563
175236511,5136.01,KP,7.8092052,2459550.096564,3.393
14570132,5137.01,PC,3.2092033,2460280.973096,0.677
38087018,5138.01,KP,1.7292681,2459526.191553,1.8278099
95337971,5139.01,PC,5.9471027,2459626.883017,1.544
366576758,514.01,KP,11.3909685,2458495.842899,3.8062467
175193677,5140.01,PC,15.6113633,2459547.722323,3.2002615
350020859,5141.01,KP,11.8141726,2459556.003033,5.5649352
393495970,5142.01,KP,1.7554285,2459576.373848,1.7729986
281837575,5143.01,PC,5.20971,2459527.24297,1.6975678
281837575,5143.02,PC,2.3843304,2459526.770284,1.9448395
380619414,5144.01,KP,2.6556753,2460262.66986,2.6111014
198512478,5392.01,PC,17.5313321,2460367.300993,4.334
313425396,5393.01,PC,30.0017176,2459591.975369,6.737
298070500,5395.01,PC,6.5811814,2460346.799118,2.982
202428245,5396.01,FP,32.1400505,2460321.827733,2.809
18019350,5397.01,PC,9.6477019,2459620.860667,3.003
8260536,5398.01,CP,10.590923,2459616.492055,4.105
8260536,5398.02,CP,4.7728997,2459628.618083,2.906
284688043,5399.01,PC,4.0625969,2459790.23977,3.952
200322593,540.01,CP,1.2391534,2459175.141647,0.4887749
332564140,5400.01,PC,19.8067259,2459970.522326,4.5
397058826,5401.01,PC,6.8291029,2458930.89446,9.8781473
29781207,5402.01,PC,3.3174026,2459037.064971,3.021272
438519486,5403.01,PC,12.8355591,2459533.44912,1.805
56798909,5404.01,PC,2.177475,2459546.130937,2.454
172353721,5405.01,PC,9.0711977,2459538.83454,4.183
127226712,5406.01,PC,0.8045139,2460234.198381,1.259
405454160,563.01,PC,731.9380939,2458524.13957,3.7406486
316416562,5630.01,PC,3.2220038,2460419.070296,3.262
347430350,5631.01,KP,2.2438471,2459689.309412,2.574
420779000,5632.01,KP,4.2342153,2459666.190171,2.5166257
119131709,5633.01,PC,17.2837172,2459673.539325,3.8104834
119585136,5634.01,CP,2.2054776,2459663.422584,1.633
233173039,5635.01,PC,25.0577354,2459645.513474,4.741
105616091,5636.01,PC,4.2744435,2459658.577043,1.958
136992839,5637.01,PC,17.7916498,2459629.323433,6.405
154258295,5638.01,PC,1.0034686,2459662.847938,1.56
166054851,5639.01,PC,3.3957241,2459658.16387,3.226
1003831,564.01,CP,1.6511456,2458518.203428,0.9495247
373729723,5640.01,FP,13.0518467,2459645.758477,3.333
141202786,5641.01,PC,2.1808015,2459663.478353,1.343
160521907,5642.01,PC,10.2682326,2459752.672435,1.469
156377968,5645.01,PC,4.5362433,2459659.856199,2.936
72504752,4885.01,PC,6.9392854,2459321.242029,5.859
457743020,4886.01,FP,3.251249,2459327.581873,2.123
274911400,4887.01,PC,5.1873583,2459325.946083,5.228
309292963,4888.01,PC,9.4185437,2459319.759823,4.259
441936163,4889.01,PC,1.895234,2460041.259254,0.868
455096220,489.01,KP,3.6466612,2459250.846246,3.9225178
92004082,4890.01,PC,3.0471275,2460017.41864,3.2974347
458199018,4891.01,PC,2.4498012,2460016.760002,3.9189168
6010784,4892.01,PC,4.516649,2459323.755016,3.654
441234277,4893.01,PC,7.3262605,2460021.337816,1.786
469333534,4894.01,PC,3.5611222,2459329.469535,2.736
463365347,4895.01,PC,8.9641788,2459321.815644,1.636
438278301,4896.01,PC,5.1609259,2459322.428954,4.411
81693792,4897.01,PC,4.3066915,2459329.757212,2.149
124235800,4898.01,PC,2.7652293,2459330.01077,1.262
376610581,4899.01,PC,2.3908076,2459331.214533,3.28
455135327,490.01,KP,2.8106013,2458491.915477,2.2499254
425508314,4900.01,PC,7.6650157,2459320.969034,5.834
107017977,4901.01,PC,16.0462248,2459315.344938,2.492
281885301,5145.01,KP,7.9177855,2459554.042178,3.150639
173103335,5146.01,KP,10.0546003,2459528.179119,2.640621
95361530,5147.01,PC,3.9178573,2459631.96789,0.739
291517604,5148.01,PC,5.0637114,2460117.346088,6.023
286094277,5149.01,PC,27.3714952,2459814.873357,9.708321
366622912,515.01,CP,3.1148931,2458493.283904,2.3721346
40954422,5150.01,FP,1.7578288,2460336.483913,3.218
388130237,5151.01,PC,92.1950434,2459323.834982,4.425
257527578,5152.01,CP,54.3212423,2459084.832076,4.024
124029677,5153.01,CP,20.9108406,2459197.092933,4.478
388811663,5155.01,KP,9.7956535,2459456.729746,2.7073092
468889418,5156.01,PC,22.8524131,2460221.038488,2.035
337647366,5158.01,PC,4.7464485,2459575.676862,2.408
286712787,5159.01,PC,5.8365098,2459526.144884,2.6998895
286712787,5159.02,PC,3.6469454,2459527.770444,2.4652655
372424377,5407.01,PC,5.4683192,2459549.018978,3.251
430093142,5408.01,PC,0.9598377,2460234.83245,1.429
76882795,5410.01,PC,4.1059353,2459543.466503,3.031
76032342,5411.01,PC,3.0604071,2459549.378495,3.175
386197662,5412.01,PC,0.3828485,2460234.16084,0.493
269838674,5413.01,PC,12.612483,2459534.921329,3.406
371164829,5414.01,PC,10.7833596,2459529.149554,3.957
52517713,5415.01,PC,2.9858191,2459544.736928,2.966
87405719,5416.01,PC,13.0086903,2460239.554771,3.7378335
79316101,5417.01,PC,2.8675385,2459549.214251,2.88
115564354,5418.01,FP,1.6421819,2459550.466346,2.459
68443254,5419.01,PC,4.8002161,2459544.75985,2.439
49771092,542.01,PC,1.6318282,2458469.057251,1.2668494
195155818,5420.01,PC,6.0614403,2459549.135055,3.601
47132480,5421.01,PC,6.5552932,2459541.720815,3.016
80611440,5422.01,PC,5.3767997,2460235.918085,4.7792512
366804698,5646.01,PC,2.4277208,2459687.382078,3.158
67743054,5647.01,PC,4.0134273,2459713.269594,1.445
23863106,5648.01,FP,3.3078803,2459685.753789,1.508
392319808,5649.01,PC,4.7518771,2459681.976922,2.459
353807936,5650.01,PC,34.2825595,2459853.128755,6.989
256326844,5651.01,PC,10.6893108,2459860.750256,6.883
232628532,5652.01,PC,18.2598774,2459839.287079,6.544
298729646,5653.01,PC,7.4992916,2459708.153898,3.724
233465389,5654.01,PC,4.2528141,2459713.011926,1.67
282940781,5655.01,PC,29.120986,2459663.533882,3.98
458458156,5656.01,PC,3.2487833,2459685.802056,1.626
441736986,5657.01,PC,0.8037513,2459825.659468,0.912
119178132,5658.01,PC,1.6064494,2459689.095962,0.946
1133072,566.01,FP,0.846542,2458517.531592,2.408837
311116297,5660.01,PC,4.8183501,2459710.421834,1.816
349312122,5661.01,PC,2.8329023,2459715.238616,2.029
358072664,4902.01,FP,4.1934945,2459327.06697,1.873
457789844,4903.01,PC,4.9142901,2459331.925466,4.595
464388115,4904.01,PC,2.4118274,2459331.41006,1.722
463011281,4905.01,PC,11.1378464,2459311.21739,1.622
385459345,4906.01,PC,11.9768241,2459999.63407,3.662
447585233,4907.01,PC,3.3405202,2459329.17652,2.693
356835341,4908.01,PC,19.7112002,2459311.07958,5.452
272211398,4909.01,PC,11.6484665,2459316.775014,5.8782939
468987719,491.01,KP,3.3326812,2460279.866473,3.125
303327435,4910.01,PC,5.506691,2460018.63378,1.911388
303814029,4911.01,PC,4.4573401,2459332.056627,3.75
219769290,4912.01,PC,7.4105517,2459327.882942,1.856
72401290,4913.01,PC,6.5430693,2459332.199038,2.585
49254857,4914.01,CP,10.5988743,2459317.272697,1.638
440937096,4915.01,PC,3.3362143,2459991.530389,2.121
454069765,4916.01,KP,4.1197036,2459326.617962,4.547
317362389,4917.01,PC,4.7738904,2459356.533298,3.304
60859922,4918.01,PC,6.5329169,2459357.329312,3.342
155419920,4919.01,PC,3.6470909,2459358.158702,2.383
4165850,5160.01,PC,4.2807509,2460258.887433,2.051
277697921,5161.01,PC,5.7519475,2459577.648713,2.428
60286662,5162.01,KP,8.5623289,2459504.354978,3.0961685
115010361,5163.01,KP,15.4658691,2459674.578483,3.16
6892385,5164.01,KP,8.2669589,2460256.367181,3.328
349986198,5165.01,PC,3.577501,2459546.601483,1.662
59582240,5166.01,PC,1.7726881,2459576.329573,1.409
458686504,5167.01,PC,4.8740385,2460282.322925,4.125
363548415,5168.01,KP,6.7713411,2459528.161777,2.836
350023518,5169.01,PC,8.0387972,2460269.548352,1.487
308307606,517.01,FP,9.8850244,2458412.729453,2.4234353
330690135,5170.01,KP,14.7565015,2459558.616394,4.9375033
110996418,5171.01,PC,15.7814103,2458580.648059,3.9122053
53287554,5172.01,PC,4.7269294,2459552.159115,2.6983296
98669309,5173.01,KP,4.0035773,2459552.707286,2.0958153
49428710,5174.01,CP,12.2193392,2459527.296517,4.8876935
47319867,5423.01,PC,5.7188414,2460234.24663,2.2172849
47319867,5423.02,PC,3.3928027,2460235.223316,2.2095141
436099179,5424.01,FP,0.8999342,2459548.984631,1.606
52420398,5427.01,PC,5.2374183,2459548.748875,3.741
76545118,5428.01,PC,3.0343155,2460236.04103,1.664
5800958,5429.01,FP,4.2318085,2459545.884668,2.558
53593457,543.01,FP,0.530893,2458468.332102,1.910177
46774573,5430.01,PC,3.8635521,2459546.30366,3.896
302895184,5431.01,PC,4.788785,2459541.977239,3.135
86898676,5432.01,PC,2.9525486,2459546.030839,2.694
75697959,5433.01,PC,4.1459886,2459544.293745,2.604
307377219,5434.01,FP,4.1629444,2459542.814078,2.064
294309873,5435.01,PC,1.2699324,2460234.949733,1.596
155369758,5436.01,PC,11.9285531,2459545.797843,2.283
6853696,5437.01,PC,3.42015,2459544.097774,3.801
367193060,5438.01,PC,2.5842514,2459549.679322,1.837
247912728,5439.01,PC,5.0775738,2459547.015426,4.053
422217860,5662.01,PC,2.3144207,2459689.673073,1.402
198161914,5663.01,PC,45.0854117,2459870.094224,1.646
158022899,5664.01,PC,3.8863969,2459687.461371,3.906
274223601,5665.01,PC,2.2465076,2459912.436846,4.181
235684964,5666.01,PC,5.468394,2459827.478708,2.809
28242530,5667.01,PC,19.511064,2459675.883062,3.25
357347296,5668.01,PC,4.1753448,2459685.023774,3.941
162577468,5669.01,PC,3.676651,2459710.833713,3.663
13349647,567.01,KP,1.5373643,2458518.50543,1.7528779
860207014,5670.01,PC,14.616858,2459297.645648,9.085
23863105,5671.01,PC,3.3079817,2459685.753346,1.666
461239485,5672.01,KP,3.0390851,2459693.716285,1.6455076
175772482,5673.01,KP,2.8386215,2459695.204858,2.332647
368805700,5674.01,KP,3.5771891,2459695.989749,3.0669978
181949561,5675.01,KP,4.0552832,2459694.284607,2.868068
311133118,5676.01,KP,3.5061649,2459701.925342,1.6009658
17746821,492.01,KP,3.1220166,2458493.164634,3.5718864
132611413,4920.01,PC,2.5245706,2459358.125475,3.741
404227343,4921.01,PC,3.4975869,2459344.888612,1.734
411943564,4922.01,PC,7.5492321,2459359.885613,5.259
219181903,4923.01,PC,12.9175271,2459975.584855,4.46
307099276,4924.01,PC,3.1467665,2459359.002207,3.359
399847887,4925.01,PC,3.9511085,2460045.034653,3.436472
454828937,4926.01,PC,6.809144,2460045.680668,6.35
376421071,4927.01,PC,0.8166936,2459359.635635,1.234
448820344,4928.01,PC,2.7792649,2459358.786025,3.764
359403471,4929.01,PC,2.5547255,2459358.085914,2.953
19025965,493.01,PC,5.944441,2458493.324506,2.3016013
307221757,4930.01,PC,6.7789159,2459358.242592,4.138
296850254,4931.01,PC,6.7635161,2460047.119757,3.079
148772620,4932.01,PC,3.9417247,2459358.598278,5.762
35106764,4933.01,PC,5.3861006,2459354.560435,4.62
292797572,4934.01,FP,2.8013515,2459355.677383,5.405
412635642,4935.01,PC,17.4219809,2460047.58184,4.0812901
68030406,4936.01,PC,4.7750178,2459358.593442,3.64
55266835,5175.01,PC,6.8548465,2459554.977553,1.5226064
437054764,5176.01,PC,20.3550739,2459553.71434,3.5018936
350033870,5177.01,PC,2.2085904,2460284.438815,3.992
149969625,5178.01,KP,14.0666014,2459560.41257,2.7078373
288671122,5179.01,PC,0.2874782,2459768.887248,0.445
264979636,518.01,PC,17.87897,2458495.790236,2.124101
346972413,5180.01,PC,2.7779767,2459413.390215,1.753
346667887,5181.01,PC,3.8922407,2459415.698567,2.652
99654378,5182.01,PC,7.3039588,2459598.659187,3.218
298829544,5183.01,PC,2.7395591,2460368.824795,3.4295122
28643432,5184.01,FP,2.2751393,2459418.221331,2.087
462808933,5185.01,PC,4.2788309,2459414.668268,4.399
68453985,5186.01,PC,2.503254,2459416.39218,2.828
441590110,5187.01,PC,17.8597459,2459596.505388,4.862
141677268,5188.01,PC,22.43341,2459918.195827,6.077
408549705,5189.01,FP,9.5064017,2459753.52285,3.258
218795833,519.01,CP,1.2652338,2458491.877056,1.2121003
50618703,544.01,CP,1.5483542,2458469.756983,1.2030925
29374525,5440.01,FP,3.813812,2459545.296726,2.572
91697121,5441.01,PC,2.8633026,2460236.091612,0.941
400515645,5443.01,PC,1.6757659,2459548.509059,2.248
84788795,5446.01,PC,4.4977307,2460234.491504,3.2573447
239722954,5447.01,FP,1.4958429,2459550.515708,1.534
291016451,5448.01,PC,3.214031,2459547.931745,2.215
119130170,5449.01,PC,2.5444539,2460234.363267,3.709
37168957,545.01,KP,1.9000862,2459203.608483,2.3058232
6653897,5450.01,FP,0.8857522,2459549.122766,1.579
69028091,5451.01,PC,1.6822448,2459606.277449,1.388
101569583,5452.01,PC,0.9907914,2460234.666189,1.5908957
58997701,5453.01,PC,8.3762443,2460241.06545,3.6856551
26406123,5454.01,PC,3.7196227,2459547.086573,4.948
75171363,5455.01,PC,4.267781,2459545.639101,4.58
209464063,5678.01,CP,119.3355264,2459140.665271,6.863
143257768,5679.01,PC,1.6622263,2459058.716872,3.415
37575651,568.01,FP,9.5971977,2458521.909289,2.9439152
368739874,5680.01,CP,3.3575477,2459714.264611,1.788
17538423,5682.01,PC,3.1159994,2459716.773324,3.966
155949264,5683.01,PC,0.7748443,2459716.685508,0.431
32260988,5684.01,PC,1.1000285,2459716.552601,1.561
460396820,5685.01,KP,2.3409909,2459714.654156,2.5
255928426,5686.01,PC,4.2366102,2459738.845604,3.559
193634953,5688.01,CP,2.9479689,2459750.623008,1.584
323250919,5689.01,PC,3.3299795,2459713.34968,2.101
123482865,569.01,CP,6.5562078,2459270.500253,2.314
115508409,5690.01,PC,10.4995545,2459733.445085,2.123
17652022,5691.01,PC,3.3894889,2459742.60535,2.372
37150278,5692.01,PC,1.6929628,2459717.172631,1.546
